user_score,publisher,title,critics_reviews_count,release_date,maturity_rating,metascore,platform,link,user_reviews_count,genre,genre_tags,developer
81,Revolution Software,Broken Sword 5: The Serpents' Curse - Part I,39,2013-12-04,T,69,PC,http://www.metacritic.com/game/pc/broken-sword-5-the-serpents-curse---part-i,119,PC Adventure Games,General,Revolution Software
85,Harvester Games,The Cat Lady,11,2013-12-04,NA,81,PC,http://www.metacritic.com/game/pc/the-cat-lady,111,PC Adventure Games,General,Harvester Games
81,Daedalic Entertainment,Goodbye Deponia,34,2013-10-17,NA,80,PC,http://www.metacritic.com/game/pc/goodbye-deponia,118,PC Adventure Games,General,Daedalic Entertainment
66,Wadjet Eye Games,The Shivah: Kosher Edition,6,2013-11-21,NA,67,PC,http://www.metacritic.com/game/pc/the-shivah-kosher-edition,8,PC Adventure Games,General,Wadjet Eye Games
47,Daedalic Entertainment,Gomo,19,2013-12-06,NA,50,PC,http://www.metacritic.com/game/pc/gomo,16,PC Adventure Games,General,Fishcow Studio
72,Forever Entertainment S.A.,Violett,9,2013-12-13,NA,61,PC,http://www.metacritic.com/game/pc/violett,21,PC Adventure Games,General,Forever Entertainment S.A.
79,Double Fine Productions,Broken Age Act 1,64,2014-01-28,NA,82,PC,http://www.metacritic.com/game/pc/broken-age-act-1,293,PC Adventure Games,Fantasy,Double Fine Productions
77,"Young Horses, Inc",Octodad: Dadliest Catch,44,2014-01-30,E10+,69,PC,http://www.metacritic.com/game/pc/octodad-dadliest-catch,181,PC Adventure Games,Modern,"Young Horses, Inc"
67,Reef Entertainment,Captain Morgane and the Golden Turtle,6,2014-01-03,NA,54,PC,http://www.metacritic.com/game/pc/captain-morgane-and-the-golden-turtle,7,PC Adventure Games,General,Wizarbox
63,Lupus Studios Limited,Journal,4,2014-02-17,NA,59,PC,http://www.metacritic.com/game/pc/journal,6,PC Adventure Games,General,Locked Door Puzzle
46,XeniosVision,BlackSoul,5,2014-02-26,NA,22,PC,http://www.metacritic.com/game/pc/blacksoul,25,PC Adventure Games,General,XeniosVision
77,damiansommer,The Yawhg,8,2014-02-27,NA,66,PC,http://www.metacritic.com/game/pc/the-yawhg,23,PC Adventure Games,General,damiansommer
72,White Paper Games,ETHER One,20,2014-03-25,NA,82,PC,http://www.metacritic.com/game/pc/ether-one,30,PC Adventure Games,General,White Paper Games
77,Nemoria Entertainment,Oknytt,4,2014-04-04,NA,61,PC,http://www.metacritic.com/game/pc/oknytt,19,PC Adventure Games,Fantasy,Nemoria Entertainment
84,GamersGate,A Vampyre Story,33,2008-12-02,T,75,PC,http://www.metacritic.com/game/pc/a-vampyre-story,15,PC Adventure Games,General,Autumn Moon
68,Coffee Stain Studios,Goat Simulator,39,2014-04-01,M,62,PC,http://www.metacritic.com/game/pc/goat-simulator,772,PC Adventure Games,General,Coffee Stain Studios
86,PlayFirst,Emerald City Confidential,5,2009-02-19,T,71,PC,http://www.metacritic.com/game/pc/emerald-city-confidential,11,PC Adventure Games,Fantasy,Wadjet Eye Games
75,Telltale Games,Strong Bad's Cool Game for Attractive People Episode 5: 8-Bit Is Enough,18,2008-12-15,E10+,82,PC,http://www.metacritic.com/game/pc/strong-bads-cool-game-for-attractive-people-episode-5-8-bit-is-enough,24,PC Adventure Games,Compilation,Telltale Games
63,Pinnacle,Art of Murder: Hunt for the Puppeteer,6,2009-02-17,T,56,PC,http://www.metacritic.com/game/pc/art-of-murder-hunt-for-the-puppeteer,8,PC Adventure Games,Modern,City Interactive
39,Ubisoft,Grey's Anatomy: The Video Game,4,2009-03-04,T,36,PC,http://www.metacritic.com/game/pc/greys-anatomy-the-video-game,20,PC Adventure Games,General,Longtail Studios
71,Tale of Tales,The Path,20,2009-03-18,NA,79,PC,http://www.metacritic.com/game/pc/the-path,93,PC Adventure Games,Fantasy,Tale of Tales
65,Telltale Games,"Wallace & Gromit's Grand Adventures, Episode 1: Fright of the Bumblebees",35,2009-03-23,NA,76,PC,http://www.metacritic.com/game/pc/wallace-gromits-grand-adventures-episode-1-fright-of-the-bumblebees,11,PC Adventure Games,Compilation,Telltale Games
84,Telltale Games,"Wallace & Gromit's Grand Adventures, Episode 2: The Last Resort",19,2009-05-05,E,72,PC,http://www.metacritic.com/game/pc/wallace-gromits-grand-adventures-episode-2-the-last-resort,8,PC Adventure Games,Compilation,Telltale Games
21,Funsta,Leisure Suit Larry: Box Office Bust,17,2009-03-31,M,20,PC,http://www.metacritic.com/game/pc/leisure-suit-larry-box-office-bust,33,PC Adventure Games,Modern,Team 17
75,Zombie Cow Studios,"Time Gentlemen, Please!",14,2009-07-02,NA,84,PC,http://www.metacritic.com/game/pc/time-gentlemen-please!,35,PC Adventure Games,Adventure Games,Zombie Cow Studios
81,Focus Home Interactive,Sherlock Holmes vs. Jack the Ripper,26,2009-05-26,T,73,PC,http://www.metacritic.com/game/pc/sherlock-holmes-vs-jack-the-ripper,29,PC Adventure Games,General,Frogwares
72,Telltale Games,"Wallace & Gromit's Grand Adventures, Episode 3: Muzzled!",18,2009-06-15,NA,75,PC,http://www.metacritic.com/game/pc/wallace-gromits-grand-adventures-episode-3-muzzled!,9,PC Adventure Games,Compilation,Telltale Games
60,Electronic Arts,The Godfather II,29,2009-04-07,M,63,PC,http://www.metacritic.com/game/pc/the-godfather-ii,42,PC Adventure Games,Adventure Games,EA Redwood Shores
44,Activision,Transformers: Revenge of the Fallen,13,2009-06-23,T,58,PC,http://www.metacritic.com/game/pc/transformers-revenge-of-the-fallen,17,PC Adventure Games,Adventure Games,Beenox
83,Telltale Games,Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,54,2009-07-07,E10+,79,PC,http://www.metacritic.com/game/pc/tales-of-monkey-island-chapter-1-launch-of-the-screaming-narwhal,64,PC Adventure Games,Fantasy,Telltale Games
76,Telltale Games,"Wallace & Gromit's Grand Adventures, Episode 4: The Bogey Man",17,2009-07-30,E,72,PC,http://www.metacritic.com/game/pc/wallace-gromits-grand-adventures-episode-4-the-bogey-man,8,PC Adventure Games,Compilation,Telltale Games
92,LucasArts,The Secret of Monkey Island: Special Edition,23,2009-07-15,E10+,86,PC,http://www.metacritic.com/game/pc/the-secret-of-monkey-island-special-edition,222,PC Adventure Games,General,LucasArts
75,Telltale Games,Tales of Monkey Island Chapter 2: The Siege of Spinner Cay,36,2009-08-20,E10+,77,PC,http://www.metacritic.com/game/pc/tales-of-monkey-island-chapter-2-the-siege-of-spinner-cay,33,PC Adventure Games,Fantasy,Telltale Games
57,"Encore Software, Inc.",Still Life 2,15,2009-08-11,M,67,PC,http://www.metacritic.com/game/pc/still-life-2,46,PC Adventure Games,General,GameCo
68,Capcom,Bionic Commando,22,2009-07-28,M,69,PC,http://www.metacritic.com/game/pc/bionic-commando,66,PC Adventure Games,Adventure Games,GRIN
78,Telltale Games,Tales of Monkey Island Chapter 3: Lair of the Leviathan,33,2009-09-29,E10+,82,PC,http://www.metacritic.com/game/pc/tales-of-monkey-island-chapter-3-lair-of-the-leviathan,24,PC Adventure Games,Fantasy,Telltale Games
81,Kalypso,Ceville,17,2009-09-28,E,73,PC,http://www.metacritic.com/game/pc/ceville,19,PC Adventure Games,General,Boxed Dream
74,SkyGoblin,"The Journey Down, Chapter 1",20,2012-05-18,NA,72,PC,http://www.metacritic.com/game/pc/the-journey-down-chapter-1,30,PC Adventure Games,General,SkyGoblin
83,Eidos Interactive,Mini Ninjas,14,2009-09-08,E10+,74,PC,http://www.metacritic.com/game/pc/mini-ninjas,61,PC Adventure Games,Fantasy,Io Interactive
83,Amanita Design,Botanicula,38,2012-04-19,NA,82,PC,http://www.metacritic.com/game/pc/botanicula,301,PC Adventure Games,Fantasy,Amanita Design
81,Hanako Games,Long Live the Queen,5,2012-05-31,NA,67,PC,http://www.metacritic.com/game/pc/long-live-the-queen,72,PC Adventure Games,General,Hanako Games
78,Wadjet Eye Games,Resonance,35,2012-06-19,NA,76,PC,http://www.metacritic.com/game/pc/resonance,85,PC Adventure Games,Adventure Games,xii games
71,Zeboyd Games,Penny Arcade Adventures: Episode Three,18,2012-06-25,NA,77,PC,http://www.metacritic.com/game/pc/penny-arcade-adventures-episode-three,52,PC Adventure Games,Role-Playing,Zeboyd Games
28,E-One Studio,Hoodwink,12,2012-06-28,T,29,PC,http://www.metacritic.com/game/pc/hoodwink,6,PC Adventure Games,General,E-One Studio
79,Deep Silver,The Dark Eye: Chains of Satinav,24,2012-06-22,NA,75,PC,http://www.metacritic.com/game/pc/the-dark-eye-chains-of-satinav,76,PC Adventure Games,General,Daedalic Entertainment
86,Telltale Games,The Walking Dead: Episode 2 - Starved for Help,25,2012-06-29,M,84,PC,http://www.metacritic.com/game/pc/the-walking-dead-episode-2---starved-for-help,342,PC Adventure Games,Compilation,Telltale Games
75,Black Pants,Tiny & Big: Grandpa's Leftovers,30,2012-06-19,NA,75,PC,http://www.metacritic.com/game/pc/tiny-big-grandpas-leftovers,80,PC Adventure Games,General,Black Pants
84,Daedalic Entertainment,Deponia,33,2012-08-06,NA,74,PC,http://www.metacritic.com/game/pc/deponia,224,PC Adventure Games,Adventure Games,Daedalic Entertainment
52,Kalypso,Anna,16,2012-09-21,NA,55,PC,http://www.metacritic.com/game/pc/anna,50,PC Adventure Games,Adventure Games,Dreampainters
48,Blendo Games,Thirty Flights of Loving,10,2012-08-20,NA,88,PC,http://www.metacritic.com/game/pc/thirty-flights-of-loving,157,PC Adventure Games,Adventure Games,Blendo Games
61,Deep Silver,Secret Files 3,14,2012-09-13,NA,67,PC,http://www.metacritic.com/game/pc/secret-files-3,13,PC Adventure Games,General,Animation Arts
84,Telltale Games,The Walking Dead: Episode 3 - Long Road Ahead,24,2012-08-29,M,85,PC,http://www.metacritic.com/game/pc/the-walking-dead-episode-3---long-road-ahead,214,PC Adventure Games,Compilation,Telltale Games
89,Freebird Games,To the Moon,26,2012-09-07,NA,81,PC,http://www.metacritic.com/game/pc/to-the-moon,758,PC Adventure Games,General,Freebird Games
64,Sos,McPixel,4,2012-09-25,NA,76,PC,http://www.metacritic.com/game/pc/mcpixel,113,PC Adventure Games,General,Sos
81,Focus Home Interactive,The Testament of Sherlock Holmes,18,2012-09-25,M,73,PC,http://www.metacritic.com/game/pc/the-testament-of-sherlock-holmes,98,PC Adventure Games,General,Frogwares
80,Vblank Entertainment Inc.,Retro City Rampage,25,2012-10-09,T,71,PC,http://www.metacritic.com/game/pc/retro-city-rampage,79,PC Adventure Games,Modern,Vblank Entertainment Inc.
86,Telltale Games,The Walking Dead: Episode 4 - Around Every Corner,24,2012-10-10,M,80,PC,http://www.metacritic.com/game/pc/the-walking-dead-episode-4---around-every-corner,185,PC Adventure Games,Compilation,Telltale Games
86,Daedalic Entertainment,Edna & Harvey: Harvey's New Eyes,19,2012-10-16,NA,75,PC,http://www.metacritic.com/game/pc/edna-harvey-harveys-new-eyes,39,PC Adventure Games,General,Daedalic Entertainment
70,Phoenix Online Studios,Cognition: An Erica Reed Thriller Episode 1 - The Hangman,19,2012-10-30,NA,72,PC,http://www.metacritic.com/game/pc/cognition-an-erica-reed-thriller-episode-1---the-hangman,37,PC Adventure Games,General,Phoenix Online Studios
71,Ratloop Asia Pte Ltd,Rocketbirds: Hardboiled Chicken,6,2012-10-15,M,74,PC,http://www.metacritic.com/game/pc/rocketbirds-hardboiled-chicken,30,PC Adventure Games,General,Ratloop Asia Pte Ltd
84,Daedalic Entertainment,Chaos on Deponia,31,2012-11-06,NA,78,PC,http://www.metacritic.com/game/pc/chaos-on-deponia,116,PC Adventure Games,General,Daedalic Entertainment
71,Digital Tribe,Cargo Commander,9,2012-11-01,T,63,PC,http://www.metacritic.com/game/pc/cargo-commander,17,PC Adventure Games,General,Serious Brew
89,Telltale Games,The Walking Dead: Episode 5 - No Time Left,21,2012-11-21,M,89,PC,http://www.metacritic.com/game/pc/the-walking-dead-episode-5---no-time-left,337,PC Adventure Games,Compilation,Telltale Games
NA,bitComposer Games,The Rockin' Dead,4,2011-04-18,T,45,PC,http://www.metacritic.com/game/pc/the-rockin-dead,NA,PC Adventure Games,General,bitComposer Games
82,Warner Bros. Interactive Entertainment,LEGO The Lord of the Rings,6,2012-11-13,E10+,80,PC,http://www.metacritic.com/game/pc/lego-the-lord-of-the-rings,95,PC Adventure Games,General,TT Games
84,Wadjet Eye Games,Gemini Rue,24,2011-02-24,NA,82,PC,http://www.metacritic.com/game/pc/gemini-rue,164,PC Adventure Games,Sci-Fi,Wadjet Eye Games
75,"Viva Media, LLC",Black Mirror III: Final Fear,15,2011-04-19,M,75,PC,http://www.metacritic.com/game/pc/black-mirror-iii-final-fear,17,PC Adventure Games,Modern,"DTP Entertainment, Cranberry Production"
61,Lace Mamba Global,Lucius,23,2012-10-26,NA,59,PC,http://www.metacritic.com/game/pc/lucius,100,PC Adventure Games,Action Adventure,Shiver Games
80,Focus Home Interactive,The Next Big Thing,30,2011-04-21,E10+,75,PC,http://www.metacritic.com/game/pc/the-next-big-thing,19,PC Adventure Games,General,Pendulo Studios
76,Colibri Games,The Tiny Bang Story,12,2011-04-22,NA,63,PC,http://www.metacritic.com/game/pc/the-tiny-bang-story,45,PC Adventure Games,General,Colibri Games
NA,Just A Game,Alpha Polaris,8,2011-06-24,NA,52,PC,http://www.metacritic.com/game/pc/alpha-polaris,NA,PC Adventure Games,Adventure Games,Turmoil Games
55,Kalypso,The First Templar,19,2011-05-17,T,57,PC,http://www.metacritic.com/game/pc/the-first-templar,47,PC Adventure Games,Historic,Haemimont
75,Fatshark AB,Hamilton's Great Adventure,10,2011-05-31,E,77,PC,http://www.metacritic.com/game/pc/hamiltons-great-adventure,22,PC Adventure Games,General,Fatshark AB
86,Focus Home Interactive,Runaway: A Twist of Fate,15,2011-04-21,T,79,PC,http://www.metacritic.com/game/pc/runaway-a-twist-of-fate,27,PC Adventure Games,Adventure Games,Pendulo Studios
77,MinMax Games Ltd.,Space Pirates and Zombies,12,2011-08-15,NA,74,PC,http://www.metacritic.com/game/pc/space-pirates-and-zombies,144,PC Adventure Games,General,MinMax Games Ltd.
48,Ubisoft,From Dust,15,2011-08-17,E10+,76,PC,http://www.metacritic.com/game/pc/from-dust,347,PC Adventure Games,General,Ubisoft Montpellier
85,Electronic Arts,Alice: Madness Returns,29,2011-06-14,M,75,PC,http://www.metacritic.com/game/pc/alice-madness-returns,454,PC Adventure Games,Horror,Spicy Horse
83,Wadjet Eye Games,Blackwell Deception,10,2011-10-12,NA,73,PC,http://www.metacritic.com/game/pc/blackwell-deception,24,PC Adventure Games,Adventure Games,Wadjet Eye Games
50,Akella,A Stroke of Fate: Operation Valkyrie,4,2011-10-28,NA,58,PC,http://www.metacritic.com/game/pc/a-stroke-of-fate-operation-valkyrie,4,PC Adventure Games,Adventure Games,Spline
77,THQ,The Haunted: Hell's Reach,8,2011-10-25,M,51,PC,http://www.metacritic.com/game/pc/the-haunted-hells-reach,46,PC Adventure Games,General,ValuSoft
83,The Adventure Company,The Book of Unwritten Tales,32,2011-10-28,T,82,PC,http://www.metacritic.com/game/pc/the-book-of-unwritten-tales,114,PC Adventure Games,General,KING Art
78,Rockstar Games,L.A. Noire: The Complete Edition,28,2011-11-08,M,83,PC,http://www.metacritic.com/game/pc/la-noire-the-complete-edition,677,PC Adventure Games,Modern,Rockstar Leeds
78,Telltale Games,Law & Order: Legacies,10,2012-01-24,NA,53,PC,http://www.metacritic.com/game/pc/law-order-legacies,10,PC Adventure Games,General,Telltale Games
82,Christine Love,Analogue: A Hate Story,5,2012-02-01,NA,62,PC,http://www.metacritic.com/game/pc/analogue-a-hate-story,82,PC Adventure Games,General,Christine Love
45,Telltale Games,Jurassic Park: The Game,34,2011-11-15,T,54,PC,http://www.metacritic.com/game/pc/jurassic-park-the-game,160,PC Adventure Games,General,Telltale Games
60,City Interactive,Art of Murder: Cards of Destiny,14,2010-02-23,T,57,PC,http://www.metacritic.com/game/pc/art-of-murder-cards-of-destiny,4,PC Adventure Games,General,City Interactive
59,Deep Silver,Prison Break: The Conspiracy,16,2010-03-30,T,47,PC,http://www.metacritic.com/game/pc/prison-break-the-conspiracy,20,PC Adventure Games,General,ZootFly
63,Superbrothers,Superbrothers: Sword & Sworcery EP,10,2012-04-16,NA,83,PC,http://www.metacritic.com/game/pc/superbrothers-sword-sworcery-ep,194,PC Adventure Games,General,Capy Games
63,Focus Home Interactive,Yesterday,33,2012-03-22,NA,65,PC,http://www.metacritic.com/game/pc/yesterday,43,PC Adventure Games,Adventure Games,Pendulo Studios
80,Brawsome,Jolly Rover,15,2010-06-07,E10+,71,PC,http://www.metacritic.com/game/pc/jolly-rover,30,PC Adventure Games,General,Brawsome
84,"Viva Media, LLC",The Whispered World,41,2010-04-26,E,70,PC,http://www.metacritic.com/game/pc/the-whispered-world,51,PC Adventure Games,General,Daedalic Entertainment
62,Wadjet Eye Games,Da New Guys: Day of the Jackass,9,2012-02-29,NA,56,PC,http://www.metacritic.com/game/pc/da-new-guys-day-of-the-jackass,5,PC Adventure Games,Adventure Games,Wadjet Eye Games
76,Telltale Games,Sam & Max: The Devil's Playhouse - Episode 2: The Tomb of Sammun-Mak,24,2010-05-18,T,83,PC,http://www.metacritic.com/game/pc/sam-max-the-devils-playhouse---episode-2-the-tomb-of-sammun-mak,18,PC Adventure Games,Compilation,Telltale Games
70,Telltale Games,Sam & Max: The Devil's Playhouse - Episode 3: They Stole Max's Brain!,23,2010-06-22,E10+,75,PC,http://www.metacritic.com/game/pc/sam-max-the-devils-playhouse---episode-3-they-stole-maxs-brain!,10,PC Adventure Games,Compilation,Telltale Games
77,Telltale Games,Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone,30,2010-04-15,E10+,81,PC,http://www.metacritic.com/game/pc/sam-max-the-devils-playhouse---episode-1-the-penal-zone,19,PC Adventure Games,Compilation,Telltale Games
50,DTP Entertainment,15 Days,6,2010-06-25,NA,63,PC,http://www.metacritic.com/game/pc/15-days,5,PC Adventure Games,Adventure Games,DTP Entertainment
78,Warner Bros. Interactive Entertainment,LEGO Harry Potter: Years 1-4,15,2010-06-29,E10+,79,PC,http://www.metacritic.com/game/pc/lego-harry-potter-years-1-4,36,PC Adventure Games,Fantasy,Traveller's Tales
NA,Activision,The Silver Lining - Episode 1: What is Decreed Must Be,5,2010-07-10,NA,66,PC,http://www.metacritic.com/game/pc/the-silver-lining---episode-1-what-is-decreed-must-be,NA,PC Adventure Games,Adventure Games,Phoenix Online Studios
75,Atari,Blade Kitten,10,2010-09-22,T,52,PC,http://www.metacritic.com/game/pc/blade-kitten,34,PC Adventure Games,General,Krome Studios
75,Telltale Games,Sam & Max: The Devil's Playhouse - Episode 5: The City That Dares Not Sleep,21,2010-08-30,E10+,81,PC,http://www.metacritic.com/game/pc/sam-max-the-devils-playhouse---episode-5-the-city-that-dares-not-sleep,10,PC Adventure Games,Compilation,Telltale Games
78,Telltale Games,Sam & Max: The Devil's Playhouse - Episode 4: Beyond the Alley of the Dolls,19,2010-07-20,E10+,76,PC,http://www.metacritic.com/game/pc/sam-max-the-devils-playhouse---episode-4-beyond-the-alley-of-the-dolls,12,PC Adventure Games,Compilation,Telltale Games
83,Deep Silver,Lost Horizon,24,2010-09-24,T,77,PC,http://www.metacritic.com/game/pc/lost-horizon,19,PC Adventure Games,General,Animation Arts
90,LucasArts,Monkey Island 2 Special Edition: LeChuck's Revenge,27,2010-07-07,E10+,87,PC,http://www.metacritic.com/game/pc/monkey-island-2-special-edition-lechucks-revenge,141,PC Adventure Games,General,LucasArts
83,Square Enix,Lara Croft and the Guardian of Light,13,2010-09-28,T,82,PC,http://www.metacritic.com/game/pc/lara-croft-and-the-guardian-of-light,110,PC Adventure Games,General,Crystal Dynamics
55,Ubisoft,CSI: Crime Scene Investigation: Fatal Conspiracy,5,2010-10-26,M,47,PC,http://www.metacritic.com/game/pc/csi-crime-scene-investigation-fatal-conspiracy,4,PC Adventure Games,General,Telltale Games
67,Parallax Software,Darkstar: The Interactive Movie,7,2010-11-08,M,36,PC,http://www.metacritic.com/game/pc/darkstar-the-interactive-movie,11,PC Adventure Games,Interactive Movie,Parallax Software
62,Bohemia Interactive,Alternativa,8,2010-11-05,NA,63,PC,http://www.metacritic.com/game/pc/alternativa,13,PC Adventure Games,Adventure Games,Centauri Production
79,"Viva Media, LLC",Black Mirror II: Reigning Evil,14,2011-02-08,T,71,PC,http://www.metacritic.com/game/pc/black-mirror-ii-reigning-evil,30,PC Adventure Games,Modern,Cranberry Studios
65,Merscom LLC,Edna & Harvey: The Breakout,7,2011-01-03,T,56,PC,http://www.metacritic.com/game/pc/edna-harvey-the-breakout,19,PC Adventure Games,General,Daedalic Entertainment
73,Activision,Spider-Man: Shattered Dimensions,7,2010-11-24,T,68,PC,http://www.metacritic.com/game/pc/spider-man-shattered-dimensions,35,PC Adventure Games,Fantasy,Beenox
68,SouthPeak Games,Two Worlds,23,2007-08-23,M,65,PC,http://www.metacritic.com/game/pc/two-worlds,183,PC Third-Person Games,Role-Playing,Reality Pump
64,EA Sports,Madden NFL 2005,12,2004-09-14,E,85,PC,http://www.metacritic.com/game/pc/madden-nfl-2005,5,PC Sports Games,Sim,BudCat
39,EA Sports,Tiger Woods PGA Tour 2005,16,2004-09-20,E,91,PC,http://www.metacritic.com/game/pc/tiger-woods-pga-tour-2005,24,PC Sports Games,Sim,Headgate
73,TopWare Interactive,Two Worlds II: Pirates of the Flying Fortress,9,2011-09-30,M,78,PC,http://www.metacritic.com/game/pc/two-worlds-ii-pirates-of-the-flying-fortress,24,PC Third-Person Games,Role-Playing,Reality Pump
64,TopWare Interactive,Two Worlds II,31,2011-02-08,M,76,PC,http://www.metacritic.com/game/pc/two-worlds-ii,271,PC Third-Person Games,Role-Playing,Reality Pump
36,Kalypso,Jagged Alliance: Crossfire,8,2012-09-27,T,63,PC,http://www.metacritic.com/game/pc/jagged-alliance-crossfire,27,PC Turn-Based Games,Modern,Kalypso
81,2K Games,XCOM: Enemy Unknown,57,2012-10-09,M,89,PC,http://www.metacritic.com/game/pc/xcom-enemy-unknown,1843,PC Turn-Based Games,Sci-Fi,Firaxis Games
71,Atari,Venetica,17,2011-01-25,T,61,PC,http://www.metacritic.com/game/pc/venetica,38,PC Third-Person Games,Role-Playing,Deck 13
60,Robot Entertainment,Hero Academy,5,2012-08-10,NA,75,PC,http://www.metacritic.com/game/pc/hero-academy,42,PC Turn-Based Games,Fantasy,Robot Entertainment
78,Cenega Publishing,UFO: Aftershock,20,2005-11-23,T,67,PC,http://www.metacritic.com/game/pc/ufo-aftershock,29,PC Turn-Based Games,Sci-Fi,Altar Interactive
70,Microsoft Game Studios,Microsoft Golf 2001 Edition,10,2000-08-24,E,72,PC,http://www.metacritic.com/game/pc/microsoft-golf-2001-edition,4,PC Sports Games,Sim,Microsoft Game Studios
78,Strategy First,Etherlords II,17,2003-09-30,T,78,PC,http://www.metacritic.com/game/pc/etherlords-ii,30,PC Turn-Based Games,Fantasy,Nival Interactive
NA,Strategy First,US Open 2002,7,2002-08-14,E,65,PC,http://www.metacritic.com/game/pc/us-open-2002,NA,PC Sports Games,Tennis,Wanadoo
67,Warner Bros. Interactive Entertainment,Worms Revolution,16,2012-10-10,E10+,73,PC,http://www.metacritic.com/game/pc/worms-revolution,106,PC Turn-Based Games,Fantasy,Team 17
74,Paradox Interactive,Elven Legacy,27,2009-04-07,T,71,PC,http://www.metacritic.com/game/pc/elven-legacy,30,PC Turn-Based Games,Fantasy,1C:Ino-Co
63,Konami,Pro Evolution Soccer 2012,13,2011-09-27,NA,77,PC,http://www.metacritic.com/game/pc/pro-evolution-soccer-2012,77,PC Sports Games,Soccer,Konami
37,Electronic Arts,FIFA Manager 12,11,2011-10-18,E,72,PC,http://www.metacritic.com/game/pc/fifa-manager-12,23,PC Sports Games,Management,Bright Future GmbH
70,2K Sports,NBA 2K12,5,2011-10-04,E,86,PC,http://www.metacritic.com/game/pc/nba-2k12,60,PC Sports Games,Sim,Visual Concepts
28,DTP Entertainment,Winter Sports 2012: Feel the Spirit,4,2011-12-06,E,22,PC,http://www.metacritic.com/game/pc/winter-sports-2012-feel-the-spirit,5,PC Sports Games,Other Sports Games,Independent Arts
79,Sega,Football Manager 2012,45,2011-10-20,E,84,PC,http://www.metacritic.com/game/pc/football-manager-2012,154,PC Sports Games,Management,Sports Interactive
81,Out Of The Park Developments,Out of the Park Baseball 13,8,2012-04-09,NA,85,PC,http://www.metacritic.com/game/pc/out-of-the-park-baseball-13,82,PC Sports Games,Baseball,Out Of The Park Developments
71,Electronic Arts,FIFA Soccer 12,14,2011-09-27,E,89,PC,http://www.metacritic.com/game/pc/fifa-soccer-12,249,PC Sports Games,Sim,Electronic Arts
89,Sega,NHL Eastside Hockey Manager 2007,4,2006-09-22,E,89,PC,http://www.metacritic.com/game/pc/nhl-eastside-hockey-manager-2007,18,PC Sports Games,Management,Sports Interactive
NA,Oxygen Interactive,ProStroke Golf - World Tour 2007,14,2006-08-29,E,56,PC,http://www.metacritic.com/game/pc/prostroke-golf---world-tour-2007,NA,PC Sports Games,Sim,Gusto Games
81,Sega,Worldwide Soccer Manager 2009,29,2008-11-18,E,83,PC,http://www.metacritic.com/game/pc/worldwide-soccer-manager-2009,30,PC Sports Games,Management,Sports Interactive
40,EA Sports,NHL 07,10,2006-09-12,E10+,72,PC,http://www.metacritic.com/game/pc/nhl-07,30,PC Sports Games,Sim,EA Sports
37,EA Sports,NBA Live 07,9,2006-09-25,E,61,PC,http://www.metacritic.com/game/pc/nba-live-07,29,PC Sports Games,Sim,EA Sports
NA,Synet Electronics,Shot Online,10,2006-09-12,E,59,PC,http://www.metacritic.com/game/pc/shot-online,NA,PC Sports Games,Sim,OnNet
76,EA Sports,FIFA 07 Soccer,16,2006-10-03,E,78,PC,http://www.metacritic.com/game/pc/fifa-07-soccer,36,PC Sports Games,Sim,EA Sports
50,EA Sports,Tiger Woods PGA Tour 07,12,2006-10-10,E,73,PC,http://www.metacritic.com/game/pc/tiger-woods-pga-tour-07,21,PC Sports Games,Sim,EA Redwood Shores
60,Enlight Software,Football Mogul 2007,9,2006-12-15,E,45,PC,http://www.metacritic.com/game/pc/football-mogul-2007,4,PC Sports Games,Management,Sports Mogul
65,Enlight Software,Baseball Mogul 2008,11,2007-03-20,E,74,PC,http://www.metacritic.com/game/pc/baseball-mogul-2008,6,PC Sports Games,Baseball,Sports Mogul
74,2K Sports,Top Spin 2,8,2007-03-16,E,70,PC,http://www.metacritic.com/game/pc/top-spin-2,18,PC Sports Games,Tennis,"Aspyr, 2K Sports"
80,Codemasters,Brian Lara International Cricket 2007,7,2007-03-23,NA,71,PC,http://www.metacritic.com/game/pc/brian-lara-international-cricket-2007,6,PC Sports Games,Other Sports Games,Codemasters
84,Sierra Online,FreeStyle Street Basketball,11,2007-05-15,E,69,PC,http://www.metacritic.com/game/pc/freestyle-street-basketball,7,PC Sports Games,Basketball,JC Entertainment
NA,Ubisoft,Surf's Up,4,2007-06-01,E10+,62,PC,http://www.metacritic.com/game/pc/surfs-up,NA,PC Sports Games,Surfing,NA
58,EA Sports,Madden NFL 08,6,2007-08-14,E,75,PC,http://www.metacritic.com/game/pc/madden-nfl-08,8,PC Sports Games,Sim,EA Tiburon
73,Focus Home Interactive,Pro Cycling Manager/Tour de France 2007,4,2007-06-20,NA,50,PC,http://www.metacritic.com/game/pc/pro-cycling-managertour-de-france-2007,4,PC Sports Games,Racing,Cyanide
47,EA Sports,Tiger Woods PGA Tour 08,6,2007-08-28,E,61,PC,http://www.metacritic.com/game/pc/tiger-woods-pga-tour-08,9,PC Sports Games,Sim,EA Salt Lake
60,EA Sports,FIFA Soccer 08,7,2007-10-09,E,77,PC,http://www.metacritic.com/game/pc/fifa-soccer-08,42,PC Sports Games,Sim,EA Canada
